,userId,Reputation,Views,UpVotes,DownVotes,postId,Score,ViewCount,CommentCount,Votes
9803,805,65272,5680,7035,143,89248,1,0.0,0,6892
9804,805,65272,5680,7035,143,89255,2,0.0,0,6892
9805,805,65272,5680,7035,143,89262,1,0.0,1,6892
9806,805,65272,5680,7035,143,89264,1,0.0,0,6892
9807,805,65272,5680,7035,143,89265,3,0.0,0,6892
9808,805,65272,5680,7035,143,89266,1,0.0,0,6892
9809,805,65272,5680,7035,143,89383,13,0.0,7,6892
9810,805,65272,5680,7035,143,89390,4,0.0,0,6892
9811,805,65272,5680,7035,143,89391,2,0.0,0,6892
9812,805,65272,5680,7035,143,89413,1,0.0,0,6892
9813,805,65272,5680,7035,143,89572,1,0.0,2,6892
9814,805,65272,5680,7035,143,89583,3,0.0,1,6892
9815,805,65272,5680,7035,143,89656,8,0.0,2,6892
9816,805,65272,5680,7035,143,89671,5,0.0,1,6892
9817,805,65272,5680,7035,143,89686,1,0.0,0,6892
9818,805,65272,5680,7035,143,89687,1,0.0,0,6892
9819,805,65272,5680,7035,143,89820,4,0.0,6,6892
9820,805,65272,5680,7035,143,89942,3,0.0,14,6892
9821,805,65272,5680,7035,143,89972,5,0.0,0,6892
9822,805,65272,5680,7035,143,90087,8,0.0,0,6892
9823,805,65272,5680,7035,143,90093,2,0.0,0,6892
9824,805,65272,5680,7035,143,90145,3,0.0,0,6892
9825,805,65272,5680,7035,143,90147,4,0.0,2,6892
9826,805,65272,5680,7035,143,90152,19,0.0,5,6892
9827,805,65272,5680,7035,143,90166,2,0.0,0,6892
9828,805,65272,5680,7035,143,90168,1,0.0,1,6892
9829,805,65272,5680,7035,143,90169,1,0.0,2,6892
9830,805,65272,5680,7035,143,90170,1,0.0,0,6892
9831,805,65272,5680,7035,143,90174,2,0.0,0,6892
9832,805,65272,5680,7035,143,90178,6,0.0,5,6892
9833,805,65272,5680,7035,143,90179,1,0.0,0,6892
9834,805,65272,5680,7035,143,90221,2,0.0,0,6892
9835,805,65272,5680,7035,143,90224,1,0.0,0,6892
9836,805,65272,5680,7035,143,90246,6,0.0,3,6892
9837,805,65272,5680,7035,143,90247,2,0.0,0,6892
9838,805,65272,5680,7035,143,90302,2,0.0,0,6892
9839,805,65272,5680,7035,143,90356,0,0.0,3,6892
9840,805,65272,5680,7035,143,90358,1,0.0,4,6892
9841,805,65272,5680,7035,143,90376,2,0.0,0,6892
9842,805,65272,5680,7035,143,90393,1,0.0,4,6892
9843,805,65272,5680,7035,143,90399,2,0.0,1,6892
9844,805,65272,5680,7035,143,90406,10,0.0,0,6892
9845,805,65272,5680,7035,143,90481,4,0.0,2,6892
9846,805,65272,5680,7035,143,90493,3,0.0,0,6892
9847,805,65272,5680,7035,143,90497,8,0.0,5,6892
9848,805,65272,5680,7035,143,90523,4,0.0,4,6892
9849,805,65272,5680,7035,143,90639,0,0.0,0,6892
9850,805,65272,5680,7035,143,90652,3,0.0,0,6892
9851,805,65272,5680,7035,143,90662,2,0.0,2,6892
9852,805,65272,5680,7035,143,90789,3,0.0,23,6892
9853,805,65272,5680,7035,143,90933,0,0.0,1,6892
9854,805,65272,5680,7035,143,90935,3,0.0,8,6892
9855,805,65272,5680,7035,143,90936,4,0.0,4,6892
9856,805,65272,5680,7035,143,91012,3,0.0,0,6892
9857,805,65272,5680,7035,143,91015,1,0.0,5,6892
9858,805,65272,5680,7035,143,91026,2,0.0,1,6892
9859,805,65272,5680,7035,143,91038,3,0.0,0,6892
9860,805,65272,5680,7035,143,91099,2,0.0,0,6892
9861,805,65272,5680,7035,143,91102,1,0.0,0,6892
9862,805,65272,5680,7035,143,91104,2,0.0,0,6892
9863,805,65272,5680,7035,143,91106,4,0.0,1,6892
9864,805,65272,5680,7035,143,91113,7,0.0,0,6892
9865,805,65272,5680,7035,143,91117,5,0.0,5,6892
9866,805,65272,5680,7035,143,91147,3,0.0,10,6892
9867,805,65272,5680,7035,143,91150,7,0.0,6,6892
9868,805,65272,5680,7035,143,91491,4,0.0,0,6892
9869,805,65272,5680,7035,143,91501,2,0.0,0,6892
9870,805,65272,5680,7035,143,91515,22,0.0,3,6892
9871,805,65272,5680,7035,143,91524,2,0.0,0,6892
9872,805,65272,5680,7035,143,91613,3,0.0,5,6892
9873,805,65272,5680,7035,143,91617,1,0.0,5,6892
9874,805,65272,5680,7035,143,91623,4,0.0,3,6892
9875,805,65272,5680,7035,143,91628,1,0.0,0,6892
9876,805,65272,5680,7035,143,91644,6,0.0,2,6892
9877,805,65272,5680,7035,143,91661,2,0.0,0,6892
9878,805,65272,5680,7035,143,91777,2,0.0,0,6892
9879,805,65272,5680,7035,143,91779,1,0.0,3,6892
9880,805,65272,5680,7035,143,91782,2,0.0,0,6892
9881,805,65272,5680,7035,143,91786,2,0.0,17,6892
9882,805,65272,5680,7035,143,91823,2,0.0,0,6892
9883,805,65272,5680,7035,143,91865,11,0.0,0,6892
9884,805,65272,5680,7035,143,91874,3,0.0,0,6892
9885,805,65272,5680,7035,143,91875,5,0.0,4,6892
9886,805,65272,5680,7035,143,91927,3,0.0,1,6892
9887,805,65272,5680,7035,143,91938,0,0.0,2,6892
9888,805,65272,5680,7035,143,91945,1,0.0,0,6892
9889,805,65272,5680,7035,143,91950,2,0.0,2,6892
9890,805,65272,5680,7035,143,91956,1,0.0,0,6892
9891,805,65272,5680,7035,143,91973,3,0.0,0,6892
9892,805,65272,5680,7035,143,91979,2,0.0,0,6892
9893,805,65272,5680,7035,143,92173,2,0.0,0,6892
9894,805,65272,5680,7035,143,92216,2,0.0,0,6892
9895,805,65272,5680,7035,143,92220,33,0.0,11,6892
9896,805,65272,5680,7035,143,92334,1,0.0,0,6892
9897,805,65272,5680,7035,143,92349,1,0.0,0,6892
9898,805,65272,5680,7035,143,92353,4,0.0,15,6892
9899,805,65272,5680,7035,143,92480,1,0.0,0,6892
9900,805,65272,5680,7035,143,92607,2,0.0,7,6892
9901,805,65272,5680,7035,143,92618,1,0.0,0,6892
9902,805,65272,5680,7035,143,92620,2,0.0,0,6892
9903,805,65272,5680,7035,143,92650,2,0.0,0,6892
9904,805,65272,5680,7035,143,92674,4,0.0,1,6892
9905,805,65272,5680,7035,143,92714,4,0.0,0,6892
9906,805,65272,5680,7035,143,92933,3,0.0,6,6892
9907,805,65272,5680,7035,143,93097,2,0.0,0,6892
9908,805,65272,5680,7035,143,93102,5,0.0,1,6892
9909,805,65272,5680,7035,143,93114,1,0.0,0,6892
9910,805,65272,5680,7035,143,93126,4,0.0,7,6892
9911,805,65272,5680,7035,143,93133,1,0.0,0,6892
9912,805,65272,5680,7035,143,93240,3,0.0,0,6892
9913,805,65272,5680,7035,143,93243,2,0.0,4,6892
9914,805,65272,5680,7035,143,93246,2,0.0,2,6892
9915,805,65272,5680,7035,143,93250,2,0.0,0,6892
9916,805,65272,5680,7035,143,93253,2,0.0,0,6892
9917,805,65272,5680,7035,143,93373,2,0.0,4,6892
9918,805,65272,5680,7035,143,93411,1,0.0,4,6892
9919,805,65272,5680,7035,143,93458,6,0.0,0,6892
9920,805,65272,5680,7035,143,93459,4,0.0,0,6892
9921,805,65272,5680,7035,143,93510,4,0.0,0,6892
9922,805,65272,5680,7035,143,93536,5,0.0,2,6892
9923,805,65272,5680,7035,143,93538,10,0.0,1,6892
9924,805,65272,5680,7035,143,93585,0,0.0,2,6892
9925,805,65272,5680,7035,143,93586,1,0.0,0,6892
9926,805,65272,5680,7035,143,93598,18,0.0,14,6892
9927,805,65272,5680,7035,143,93608,4,0.0,1,6892
9928,805,65272,5680,7035,143,93618,3,0.0,0,6892
9929,805,65272,5680,7035,143,93646,0,0.0,0,6892
9930,805,65272,5680,7035,143,93652,1,0.0,0,6892
9931,805,65272,5680,7035,143,93657,16,0.0,0,6892
9932,805,65272,5680,7035,143,93666,2,0.0,0,6892
9933,805,65272,5680,7035,143,93684,4,0.0,1,6892
9934,805,65272,5680,7035,143,93793,2,0.0,15,6892
9935,805,65272,5680,7035,143,93798,1,0.0,0,6892
9936,805,65272,5680,7035,143,93813,2,0.0,0,6892
9937,805,65272,5680,7035,143,93823,4,0.0,6,6892
9938,805,65272,5680,7035,143,93841,3,0.0,0,6892
9939,805,65272,5680,7035,143,93929,4,0.0,2,6892
9940,805,65272,5680,7035,143,93963,2,0.0,0,6892
9941,805,65272,5680,7035,143,93967,2,0.0,0,6892
9942,805,65272,5680,7035,143,94064,1,0.0,3,6892
9943,805,65272,5680,7035,143,94070,1,0.0,0,6892
9944,805,65272,5680,7035,143,94090,1,0.0,0,6892
9945,805,65272,5680,7035,143,94232,2,0.0,8,6892
9946,805,65272,5680,7035,143,94325,3,0.0,0,6892
9947,805,65272,5680,7035,143,94339,0,0.0,0,6892
9948,805,65272,5680,7035,143,94343,2,0.0,1,6892
9949,805,65272,5680,7035,143,94413,4,0.0,0,6892
9950,805,65272,5680,7035,143,94534,4,0.0,0,6892
9951,805,65272,5680,7035,143,94616,1,0.0,0,6892
9952,805,65272,5680,7035,143,94617,4,0.0,3,6892
9953,805,65272,5680,7035,143,94624,2,0.0,0,6892
9954,805,65272,5680,7035,143,94651,2,0.0,2,6892
9955,805,65272,5680,7035,143,94670,6,0.0,4,6892
9956,805,65272,5680,7035,143,94782,4,0.0,8,6892
9957,805,65272,5680,7035,143,94798,0,0.0,0,6892
9958,805,65272,5680,7035,143,94803,3,0.0,0,6892
9959,805,65272,5680,7035,143,94806,7,0.0,2,6892
9960,805,65272,5680,7035,143,94824,5,0.0,2,6892
9961,805,65272,5680,7035,143,94829,3,0.0,0,6892
9962,805,65272,5680,7035,143,94945,1,0.0,0,6892
9963,805,65272,5680,7035,143,95163,1,0.0,0,6892
9964,805,65272,5680,7035,143,95164,1,0.0,5,6892
9965,805,65272,5680,7035,143,95165,1,0.0,0,6892
9966,805,65272,5680,7035,143,95188,10,0.0,2,6892
9967,805,65272,5680,7035,143,95282,5,0.0,0,6892
9968,805,65272,5680,7035,143,95363,4,0.0,3,6892
9969,805,65272,5680,7035,143,95460,2,0.0,0,6892
9970,805,65272,5680,7035,143,95478,3,0.0,0,6892
9971,805,65272,5680,7035,143,95488,0,0.0,2,6892
9972,805,65272,5680,7035,143,95585,1,0.0,0,6892
9973,805,65272,5680,7035,143,95586,2,0.0,0,6892
9974,805,65272,5680,7035,143,95593,4,0.0,4,6892
9975,805,65272,5680,7035,143,95605,2,0.0,0,6892
9976,805,65272,5680,7035,143,95656,0,0.0,1,6892
9977,805,65272,5680,7035,143,95744,3,0.0,0,6892
9978,805,65272,5680,7035,143,95758,2,0.0,3,6892
9979,805,65272,5680,7035,143,95761,3,0.0,0,6892
9980,805,65272,5680,7035,143,95762,1,0.0,0,6892
9981,805,65272,5680,7035,143,95765,1,0.0,0,6892
9982,805,65272,5680,7035,143,95768,2,0.0,0,6892
9983,805,65272,5680,7035,143,95770,5,0.0,4,6892
9984,805,65272,5680,7035,143,95784,1,0.0,4,6892
9985,805,65272,5680,7035,143,95796,2,0.0,1,6892
9986,805,65272,5680,7035,143,95924,1,0.0,9,6892
9987,805,65272,5680,7035,143,95962,1,0.0,1,6892
9988,805,65272,5680,7035,143,95973,2,0.0,9,6892
9989,805,65272,5680,7035,143,96019,3,0.0,7,6892
9990,805,65272,5680,7035,143,96024,4,0.0,0,6892
9991,805,65272,5680,7035,143,96032,3,0.0,2,6892
9992,805,65272,5680,7035,143,96047,2,0.0,4,6892
9993,805,65272,5680,7035,143,96048,13,0.0,0,6892
9994,805,65272,5680,7035,143,96061,6,0.0,3,6892
9995,805,65272,5680,7035,143,96170,3,0.0,0,6892
9996,805,65272,5680,7035,143,96189,4,0.0,0,6892
9997,805,65272,5680,7035,143,96202,2,0.0,0,6892
9998,805,65272,5680,7035,143,96208,3,0.0,1,6892
9999,805,65272,5680,7035,143,96237,0,0.0,3,6892
10000,805,65272,5680,7035,143,96258,4,0.0,0,6892
10001,805,65272,5680,7035,143,96265,2,0.0,0,6892
10002,805,65272,5680,7035,143,96266,3,0.0,0,6892
10003,805,65272,5680,7035,143,96267,1,0.0,0,6892
10004,805,65272,5680,7035,143,96283,0,0.0,0,6892
10005,805,65272,5680,7035,143,96288,1,0.0,0,6892
10006,805,65272,5680,7035,143,96294,3,0.0,0,6892
10007,805,65272,5680,7035,143,96306,1,0.0,0,6892
10008,805,65272,5680,7035,143,96388,10,0.0,0,6892
10009,805,65272,5680,7035,143,96398,1,0.0,7,6892
10010,805,65272,5680,7035,143,96405,2,0.0,0,6892
10011,805,65272,5680,7035,143,96407,1,0.0,0,6892
10012,805,65272,5680,7035,143,96433,0,0.0,0,6892
10013,805,65272,5680,7035,143,96534,1,0.0,9,6892
10014,805,65272,5680,7035,143,96544,3,0.0,0,6892
10015,805,65272,5680,7035,143,96556,16,0.0,17,6892
10016,805,65272,5680,7035,143,96564,3,0.0,5,6892
10017,805,65272,5680,7035,143,96680,2,0.0,0,6892
10018,805,65272,5680,7035,143,96687,6,0.0,0,6892
10019,805,65272,5680,7035,143,96696,3,0.0,1,6892
10020,805,65272,5680,7035,143,96860,1,25.0,0,6892
10021,805,65272,5680,7035,143,96877,4,0.0,0,6892
10022,805,65272,5680,7035,143,96998,5,0.0,7,6892
10023,805,65272,5680,7035,143,97036,3,0.0,2,6892
10024,805,65272,5680,7035,143,97120,6,0.0,0,6892
10025,805,65272,5680,7035,143,97121,3,0.0,3,6892
10026,805,65272,5680,7035,143,97157,1,0.0,0,6892
10027,805,65272,5680,7035,143,97159,0,0.0,2,6892
10028,805,65272,5680,7035,143,97218,2,0.0,0,6892
10029,805,65272,5680,7035,143,97302,4,0.0,1,6892
10030,805,65272,5680,7035,143,97309,11,0.0,6,6892
10031,805,65272,5680,7035,143,97353,2,0.0,4,6892
10032,805,65272,5680,7035,143,97447,2,0.0,0,6892
10033,805,65272,5680,7035,143,97454,0,0.0,6,6892
10034,805,65272,5680,7035,143,97458,2,0.0,4,6892
10035,805,65272,5680,7035,143,97459,4,0.0,21,6892
10036,805,65272,5680,7035,143,97606,1,0.0,2,6892
10037,805,65272,5680,7035,143,97609,17,0.0,0,6892
10038,805,65272,5680,7035,143,97619,1,0.0,0,6892
10039,805,65272,5680,7035,143,97621,2,0.0,1,6892
10040,805,65272,5680,7035,143,97622,1,0.0,0,6892
10041,805,65272,5680,7035,143,97624,3,0.0,0,6892
10042,805,65272,5680,7035,143,97627,1,0.0,2,6892
10043,805,65272,5680,7035,143,97628,4,0.0,3,6892
10044,805,65272,5680,7035,143,97763,4,0.0,2,6892
10045,805,65272,5680,7035,143,97766,3,0.0,9,6892
10046,805,65272,5680,7035,143,97933,3,0.0,0,6892
10047,805,65272,5680,7035,143,99055,4,0.0,0,6892
10048,805,65272,5680,7035,143,99120,3,0.0,0,6892
10049,805,65272,5680,7035,143,99196,4,0.0,0,6892
10050,805,65272,5680,7035,143,99198,11,0.0,0,6892
10051,805,65272,5680,7035,143,99212,3,0.0,5,6892
10052,805,65272,5680,7035,143,99250,1,0.0,3,6892
10053,805,65272,5680,7035,143,99343,3,0.0,0,6892
10054,805,65272,5680,7035,143,99354,2,0.0,0,6892
10055,805,65272,5680,7035,143,99410,11,0.0,0,6892
10056,805,65272,5680,7035,143,99474,4,0.0,3,6892
10057,805,65272,5680,7035,143,99628,2,0.0,3,6892
10058,805,65272,5680,7035,143,99630,1,0.0,0,6892
10059,805,65272,5680,7035,143,99676,5,0.0,2,6892
10060,805,65272,5680,7035,143,99772,5,0.0,0,6892
10061,805,65272,5680,7035,143,99801,6,0.0,1,6892
10062,805,65272,5680,7035,143,99958,2,0.0,0,6892
10063,805,65272,5680,7035,143,99965,2,0.0,8,6892
10064,805,65272,5680,7035,143,99976,5,0.0,1,6892
10065,805,65272,5680,7035,143,100040,1,0.0,4,6892
10066,805,65272,5680,7035,143,100050,15,0.0,0,6892
10067,805,65272,5680,7035,143,100051,4,0.0,0,6892
10068,805,65272,5680,7035,143,100116,3,0.0,4,6892
10069,805,65272,5680,7035,143,100120,1,0.0,8,6892
10070,805,65272,5680,7035,143,100127,11,0.0,5,6892
10071,805,65272,5680,7035,143,100259,5,0.0,0,6892
10072,805,65272,5680,7035,143,100275,3,0.0,3,6892
10073,805,65272,5680,7035,143,100398,4,0.0,0,6892
10074,805,65272,5680,7035,143,100420,5,0.0,0,6892
10075,805,65272,5680,7035,143,100661,7,0.0,7,6892
10076,805,65272,5680,7035,143,100736,5,0.0,3,6892
10077,805,65272,5680,7035,143,100845,3,0.0,8,6892
10078,805,65272,5680,7035,143,100856,1,0.0,5,6892
10079,805,65272,5680,7035,143,100871,9,0.0,1,6892
10080,805,65272,5680,7035,143,100941,8,0.0,13,6892
10081,805,65272,5680,7035,143,100947,5,0.0,3,6892
10082,805,65272,5680,7035,143,100956,4,0.0,0,6892
10083,805,65272,5680,7035,143,100981,4,0.0,0,6892
10084,805,65272,5680,7035,143,101068,1,0.0,0,6892
10085,805,65272,5680,7035,143,101078,4,0.0,0,6892
10086,805,65272,5680,7035,143,101085,5,0.0,0,6892
10087,805,65272,5680,7035,143,101207,0,0.0,0,6892
10088,805,65272,5680,7035,143,101236,2,0.0,0,6892
10089,805,65272,5680,7035,143,101238,0,0.0,0,6892
10090,805,65272,5680,7035,143,101256,4,0.0,2,6892
10091,805,65272,5680,7035,143,101290,27,0.0,1,6892
10092,805,65272,5680,7035,143,101368,11,0.0,2,6892
10093,805,65272,5680,7035,143,101380,3,0.0,0,6892
10094,805,65272,5680,7035,143,101389,2,0.0,4,6892
10095,805,65272,5680,7035,143,101492,2,0.0,5,6892
10096,805,65272,5680,7035,143,101494,3,0.0,0,6892
10097,805,65272,5680,7035,143,101498,7,0.0,0,6892
10098,805,65272,5680,7035,143,101569,2,0.0,0,6892
10099,805,65272,5680,7035,143,101574,4,0.0,0,6892
10100,805,65272,5680,7035,143,102608,6,0.0,5,6892
10101,805,65272,5680,7035,143,102619,10,0.0,0,6892
10102,805,65272,5680,7035,143,102622,4,0.0,1,6892
10103,805,65272,5680,7035,143,102634,3,0.0,0,6892
10104,805,65272,5680,7035,143,102648,1,0.0,0,6892
10105,805,65272,5680,7035,143,102650,0,0.0,2,6892
10106,805,65272,5680,7035,143,102652,2,0.0,0,6892
10107,805,65272,5680,7035,143,102661,5,0.0,2,6892
10108,805,65272,5680,7035,143,102753,9,0.0,2,6892
10109,805,65272,5680,7035,143,102757,1,0.0,2,6892
10110,805,65272,5680,7035,143,102765,3,0.0,1,6892
10111,805,65272,5680,7035,143,102770,6,0.0,1,6892
10112,805,65272,5680,7035,143,102772,2,0.0,0,6892
10113,805,65272,5680,7035,143,102818,5,0.0,0,6892
10114,805,65272,5680,7035,143,102824,1,0.0,0,6892
10115,805,65272,5680,7035,143,102924,2,0.0,2,6892
10116,805,65272,5680,7035,143,102954,3,0.0,6,6892
10117,805,65272,5680,7035,143,102964,1,0.0,2,6892
10118,805,65272,5680,7035,143,102969,2,0.0,0,6892
10119,805,65272,5680,7035,143,103060,3,0.0,0,6892
10120,805,65272,5680,7035,143,103101,7,0.0,2,6892
10121,805,65272,5680,7035,143,103199,1,0.0,2,6892
10122,805,65272,5680,7035,143,103200,1,0.0,5,6892
10123,805,65272,5680,7035,143,103218,1,0.0,4,6892
10124,805,65272,5680,7035,143,103221,2,0.0,0,6892
10125,805,65272,5680,7035,143,103247,2,0.0,5,6892
10126,805,65272,5680,7035,143,103342,1,0.0,0,6892
10127,805,65272,5680,7035,143,103353,26,0.0,4,6892
10128,805,65272,5680,7035,143,103359,5,0.0,1,6892
10129,805,65272,5680,7035,143,103369,3,0.0,2,6892
10130,805,65272,5680,7035,143,103424,4,0.0,0,6892
10131,805,65272,5680,7035,143,103432,2,0.0,9,6892
10132,805,65272,5680,7035,143,103493,0,0.0,0,6892
10133,805,65272,5680,7035,143,103498,0,0.0,0,6892
10134,805,65272,5680,7035,143,103511,1,0.0,0,6892
10135,805,65272,5680,7035,143,103516,4,0.0,2,6892
10136,805,65272,5680,7035,143,103622,1,0.0,1,6892
10137,805,65272,5680,7035,143,103626,1,0.0,1,6892
10138,805,65272,5680,7035,143,103632,1,0.0,3,6892
10139,805,65272,5680,7035,143,103668,0,0.0,0,6892
10140,805,65272,5680,7035,143,103769,2,0.0,2,6892
10141,805,65272,5680,7035,143,103773,8,0.0,0,6892
10142,805,65272,5680,7035,143,103776,2,0.0,0,6892
10143,805,65272,5680,7035,143,103929,0,0.0,3,6892
10144,805,65272,5680,7035,143,103940,1,0.0,0,6892
10145,805,65272,5680,7035,143,103954,5,0.0,2,6892
10146,805,65272,5680,7035,143,103985,4,0.0,7,6892
10147,805,65272,5680,7035,143,104074,2,0.0,0,6892
10148,805,65272,5680,7035,143,104084,4,0.0,1,6892
10149,805,65272,5680,7035,143,104088,6,0.0,2,6892
10150,805,65272,5680,7035,143,104325,0,0.0,0,6892
10151,805,65272,5680,7035,143,104329,1,0.0,0,6892
10152,805,65272,5680,7035,143,104361,0,0.0,0,6892
10153,805,65272,5680,7035,143,104371,5,0.0,3,6892
10154,805,65272,5680,7035,143,104471,2,0.0,1,6892
10155,805,65272,5680,7035,143,104483,7,0.0,1,6892
10156,805,65272,5680,7035,143,104550,1,0.0,0,6892
10157,805,65272,5680,7035,143,104554,1,0.0,0,6892
10158,805,65272,5680,7035,143,104646,11,0.0,0,6892
10159,805,65272,5680,7035,143,104696,0,0.0,1,6892
10160,805,65272,5680,7035,143,104794,4,0.0,0,6892
10161,805,65272,5680,7035,143,104857,3,0.0,1,6892
10162,805,65272,5680,7035,143,104952,8,0.0,0,6892
10163,805,65272,5680,7035,143,104986,4,0.0,6,6892
10164,805,65272,5680,7035,143,105001,2,0.0,0,6892
10165,805,65272,5680,7035,143,105043,3,0.0,1,6892
10166,805,65272,5680,7035,143,105053,4,0.0,4,6892
10167,805,65272,5680,7035,143,105057,1,0.0,1,6892
10168,805,65272,5680,7035,143,105091,2,0.0,1,6892
10169,805,65272,5680,7035,143,105093,2,0.0,0,6892
10170,805,65272,5680,7035,143,105208,2,0.0,2,6892
10171,805,65272,5680,7035,143,105222,4,0.0,1,6892
10172,805,65272,5680,7035,143,105241,2,0.0,2,6892
10173,805,65272,5680,7035,143,105254,3,0.0,0,6892
10174,805,65272,5680,7035,143,105332,2,0.0,0,6892
10175,805,65272,5680,7035,143,105335,2,0.0,2,6892
10176,805,65272,5680,7035,143,105469,5,0.0,1,6892
10177,805,65272,5680,7035,143,105476,6,0.0,4,6892
10178,805,65272,5680,7035,143,105481,2,0.0,0,6892
10179,805,65272,5680,7035,143,105603,2,0.0,1,6892
10180,805,65272,5680,7035,143,105604,0,0.0,0,6892
10181,805,65272,5680,7035,143,105606,3,0.0,2,6892
10182,805,65272,5680,7035,143,105607,3,0.0,0,6892
10183,805,65272,5680,7035,143,105652,5,0.0,3,6892
10184,805,65272,5680,7035,143,105675,5,0.0,5,6892
10185,805,65272,5680,7035,143,105707,4,0.0,0,6892
10186,805,65272,5680,7035,143,105711,2,0.0,2,6892
10187,805,65272,5680,7035,143,105850,3,0.0,27,6892
10188,805,65272,5680,7035,143,105853,2,0.0,17,6892
10189,805,65272,5680,7035,143,105857,3,0.0,3,6892
10190,805,65272,5680,7035,143,105861,2,0.0,0,6892
10191,805,65272,5680,7035,143,105865,3,0.0,8,6892
10192,805,65272,5680,7035,143,105899,1,0.0,2,6892
10193,805,65272,5680,7035,143,105938,6,0.0,0,6892
10194,805,65272,5680,7035,143,105940,2,0.0,9,6892
10195,805,65272,5680,7035,143,105995,0,0.0,0,6892
10196,805,65272,5680,7035,143,106012,4,0.0,5,6892
10197,805,65272,5680,7035,143,106018,1,0.0,0,6892
10198,805,65272,5680,7035,143,106019,7,0.0,3,6892
10199,805,65272,5680,7035,143,106022,1,0.0,2,6892
10200,805,65272,5680,7035,143,106033,15,0.0,3,6892
10201,805,65272,5680,7035,143,106051,3,0.0,1,6892
10202,805,65272,5680,7035,143,106178,6,0.0,3,6892
10203,805,65272,5680,7035,143,106216,7,0.0,0,6892
10204,805,65272,5680,7035,143,106218,5,0.0,2,6892
10205,805,65272,5680,7035,143,106267,3,0.0,3,6892
10206,805,65272,5680,7035,143,106284,4,0.0,2,6892
10207,805,65272,5680,7035,143,106288,2,0.0,6,6892
10208,805,65272,5680,7035,143,106314,3,0.0,4,6892
10209,805,65272,5680,7035,143,106400,9,0.0,2,6892
10210,805,65272,5680,7035,143,106404,11,0.0,3,6892
10211,805,65272,5680,7035,143,107440,2,0.0,5,6892
10212,805,65272,5680,7035,143,107451,2,0.0,4,6892
10213,805,65272,5680,7035,143,107535,1,0.0,0,6892
10214,805,65272,5680,7035,143,107538,2,0.0,0,6892
10215,805,65272,5680,7035,143,107545,1,0.0,0,6892
10216,805,65272,5680,7035,143,107570,15,0.0,3,6892
10217,805,65272,5680,7035,143,107594,5,0.0,0,6892
10218,805,65272,5680,7035,143,107670,10,0.0,4,6892
10219,805,65272,5680,7035,143,107690,5,0.0,0,6892
10220,805,65272,5680,7035,143,107694,1,0.0,0,6892
10221,805,65272,5680,7035,143,107701,2,0.0,0,6892
10222,805,65272,5680,7035,143,107749,2,0.0,0,6892
10223,805,65272,5680,7035,143,107751,5,0.0,5,6892
10224,805,65272,5680,7035,143,107765,3,0.0,0,6892
10225,805,65272,5680,7035,143,107825,2,0.0,2,6892
10226,805,65272,5680,7035,143,107855,4,0.0,0,6892
10227,805,65272,5680,7035,143,107955,3,0.0,6,6892
10228,805,65272,5680,7035,143,107967,2,0.0,2,6892
10229,805,65272,5680,7035,143,108082,11,0.0,2,6892
10230,805,65272,5680,7035,143,108083,4,0.0,10,6892
10231,805,65272,5680,7035,143,108103,6,0.0,0,6892
10232,805,65272,5680,7035,143,108232,2,0.0,4,6892
10233,805,65272,5680,7035,143,108254,2,0.0,0,6892
10234,805,65272,5680,7035,143,108285,2,0.0,7,6892
10235,805,65272,5680,7035,143,108294,2,0.0,5,6892
10236,805,65272,5680,7035,143,108359,2,0.0,1,6892
10237,805,65272,5680,7035,143,108378,2,0.0,0,6892
10238,805,65272,5680,7035,143,108379,1,0.0,0,6892
10239,805,65272,5680,7035,143,108405,1,0.0,0,6892
10240,805,65272,5680,7035,143,108432,4,0.0,7,6892
10241,805,65272,5680,7035,143,108509,2,0.0,0,6892
10242,805,65272,5680,7035,143,108557,3,0.0,5,6892
10243,805,65272,5680,7035,143,108566,7,0.0,1,6892
10244,805,65272,5680,7035,143,108574,3,0.0,0,6892
10245,805,65272,5680,7035,143,108628,2,0.0,5,6892
10246,805,65272,5680,7035,143,108651,3,0.0,1,6892
10247,805,65272,5680,7035,143,108654,2,0.0,3,6892
10248,805,65272,5680,7035,143,108662,11,0.0,0,6892
10249,805,65272,5680,7035,143,108695,4,0.0,5,6892
10250,805,65272,5680,7035,143,108766,4,0.0,2,6892
10251,805,65272,5680,7035,143,108798,3,0.0,0,6892
10252,805,65272,5680,7035,143,108828,2,0.0,1,6892
10253,805,65272,5680,7035,143,108941,4,0.0,1,6892
10254,805,65272,5680,7035,143,108962,3,0.0,4,6892
10255,805,65272,5680,7035,143,108965,1,0.0,4,6892
10256,805,65272,5680,7035,143,108976,4,0.0,0,6892
10257,805,65272,5680,7035,143,108989,2,0.0,0,6892
10258,805,65272,5680,7035,143,109114,2,0.0,0,6892
10259,805,65272,5680,7035,143,109118,1,0.0,0,6892
10260,805,65272,5680,7035,143,109187,2,0.0,0,6892
10261,805,65272,5680,7035,143,109285,4,0.0,0,6892
10262,805,65272,5680,7035,143,109373,9,0.0,5,6892
10263,805,65272,5680,7035,143,109423,2,0.0,6,6892
10264,805,65272,5680,7035,143,109431,4,0.0,0,6892
10265,805,65272,5680,7035,143,109520,2,0.0,0,6892
10266,805,65272,5680,7035,143,109565,4,0.0,0,6892
10267,805,65272,5680,7035,143,109585,3,0.0,1,6892
